file	line	operation	signals	source	disposition
src/app/services/mechanism.service.ts	4532	createCylinderFrom	legacy record	const barrelNear = new RevJoint(bId, ...place(creation.barrelNear));	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	4533	createCylinderFrom	legacy record	const pin = new RevJoint(cId, ...place(creation.pin));	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	4534	createCylinderFrom	legacy record	const rodFar = new RevJoint(dId, ...place(creation.rodFar));	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	4535	createCylinderFrom	legacy record	const slider = new PrisJoint(pId, pin.x, pin.y);	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	4545	createCylinderFrom	legacy record	const block = new SliderBlock(cId + pId, [pin, slider]);	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	4549	createCylinderFrom	point graph	barrelFar.links.push(barrel);	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	4550	createCylinderFrom	point graph	barrelNear.links.push(barrel);	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	4551	createCylinderFrom	point graph	pin.links.push(rod, block);	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	4552	createCylinderFrom	point graph	rodFar.links.push(rod);	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	4553	createCylinderFrom	point graph	slider.links.push(block);	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	4564	createCylinderFrom	point graph	if (!mountAt) this.joints.push(barrelFar);	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	4565	createCylinderFrom	point graph	this.joints.push(barrelNear, pin, rodFar, slider);	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	4566	createCylinderFrom	point graph	this.links.push(barrel, rod, block);	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	4625	deleteCylinderTopology	point graph	this.links = this.links.filter((link) => !memberLinkIds.has(link.id));	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	4631	deleteCylinderTopology	point graph	this.joints = this.joints.filter((joint) => !interior.has(joint.id));	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	4632	deleteCylinderTopology	point graph	this.joints = this.joints.filter(	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	4634	deleteCylinderTopology	legacy record	!(joint instanceof RealJoint) ||	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	4635	deleteCylinderTopology	point graph	this.links.some((candidate) => candidate.joints.includes(joint))	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	4647	deleteCylinderTopology	point graph	const liveLinks = new Set(this.links.map((link) => link.id));	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	4648	deleteCylinderTopology	point graph	const liveJoints = new Set(this.joints.map((joint) => joint.id));	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	4649	deleteCylinderTopology	point graph	this.joints.forEach((joint) => {	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	4650	deleteCylinderTopology	legacy record	if (!(joint instanceof RealJoint)) return;	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	4651	deleteCylinderTopology	point graph	joint.links = joint.links.filter((link) => liveLinks.has(link.id));	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	4652	deleteCylinderTopology	point graph	joint.connectedJoints = joint.connectedJoints.filter((other) => liveJoints.has(other.id));	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	4679	<module>	legacy record	* The PrisJoint of whichever slider `joint` belongs to, from either end.	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	4685	sliderFor	legacy record	sliderFor(joint: Joint | undefined): PrisJoint | undefined {	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	4689	sliderOf	legacy record	private sliderOf(joint: Joint | undefined): PrisJoint | undefined {	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	4690	sliderOf	legacy record	if (joint instanceof PrisJoint) return joint;	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	4691	sliderOf	legacy record	if (!(joint instanceof RealJoint)) return undefined;	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	4692	sliderOf	point graph	return joint.links	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	4693	sliderOf	legacy record	.find((link): link is SliderBlock => link instanceof SliderBlock)	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	4694	sliderOf	point graph; legacy record	?.joints.find((member): member is PrisJoint => member instanceof PrisJoint);	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	4701	toggleGround	legacy record	// selects a slider by its pin, never by its PrisJoint, so an `instanceof`	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	4728	adjustInput	legacy record	let jointToToggleInput: RealJoint;	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	4733	adjustInput	legacy record	) as RealJoint;	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	4799	reseatFloatingSliders	point graph	for (const slider of this.joints) {	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	4800	reseatFloatingSliders	legacy record	if (!(slider instanceof PrisJoint) || !slider.isFloating) continue;	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	4825	reseatFloatingSliders	scale boundary	if (Math.hypot(onLine.x - slider.x, onLine.y - slider.y) < 1e-4 * MODEL_SCALE) continue;	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	4840	reseatFloatingSliders	point graph	const pin = slider.links	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	4841	reseatFloatingSliders	legacy record	.find((link): link is SliderBlock => link instanceof SliderBlock)	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	4842	reseatFloatingSliders	point graph	?.joints.find((joint) => joint.id !== slider.id);	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	4866	cutSlotOn	legacy record	pin: RealJoint,	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	4869	cutSlotOn	legacy record	if (pin instanceof PrisJoint) return false;	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	4887	cutSlotOn	point graph; legacy record	const existing = pin.links.find((link): link is SliderBlock => link instanceof SliderBlock);	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	4888	cutSlotOn	point graph; legacy record	const slider = existing?.joints.find((joint): joint is PrisJoint => joint instanceof PrisJoint);	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	4901	cutSlotOn	point graph	const made = pin.links	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	4902	cutSlotOn	legacy record	.find((link): link is SliderBlock => link instanceof SliderBlock)	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	4903	cutSlotOn	point graph; legacy record	?.joints.find((joint): joint is PrisJoint => joint instanceof PrisJoint);	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	4925	detachSlider	legacy record	detachSlider(slider: PrisJoint): void {	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	4931	detachSlider	point graph; legacy record	const block = slider.links.find((link): link is SliderBlock => link instanceof SliderBlock);	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	4932	detachSlider	point graph	const pin = block?.joints.find(	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	4933	detachSlider	legacy record	(joint): joint is RealJoint => joint instanceof RealJoint && !(joint instanceof PrisJoint)	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	4944	stashSlot	legacy record	private stashSlot(pin: RealJoint, block: Link): void {	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	4945	stashSlot	point graph; legacy record	const slider = block.joints.find((joint) => joint instanceof PrisJoint) as	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	4946	stashSlot	legacy record	PrisJoint | undefined;	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	4962	restoreStashedSlot	legacy record	private restoreStashedSlot(pin: RealJoint, slider: PrisJoint): void {	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	4966	restoreStashedSlot	point graph	? this.links.find((link) => link.id === stash.carrierId)	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	4968	restoreStashedSlot	point graph	const a = this.joints.find((joint) => joint.id === stash.slotJointAId);	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	4969	restoreStashedSlot	point graph	const b = this.joints.find((joint) => joint.id === stash.slotJointBId);	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	4999	toggleSlider	legacy record	// leaves the RevJoint behind still flagged welded. Phase 2 never hit this	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	5000	toggleSlider	legacy record	// because removing a slider takes its PrisJoint with it, and reconcileSlots	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	5031	sliderTopology	legacy record	const prisJoint = new PrisJoint(	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	5052	sliderTopology	point graph	this.activeObjService.selectedJoint.connectedJoints.push(prisJoint);	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	5053	sliderTopology	legacy record	const piston = new SliderBlock(this.activeObjService.selectedJoint.id + prisJoint.id, [	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	5057	sliderTopology	point graph	prisJoint.links.push(piston);	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	5058	sliderTopology	point graph	this.activeObjService.selectedJoint.links.push(piston);	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	5059	sliderTopology	point graph	this.joints.push(prisJoint);	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	5060	sliderTopology	point graph	this.links.push(piston);	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	5063	sliderTopology	point graph	const piston = this.activeObjService.selectedJoint.links.find(	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	5064	sliderTopology	legacy record	(l) => l instanceof SliderBlock	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	5067	sliderTopology	point graph	const pistonIndex = this.links.findIndex((l) => l.id === piston.id);	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	5068	sliderTopology	point graph; legacy record	const prismaticJointID = piston.joints.find((j) => j instanceof PrisJoint)!.id;	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	5069	sliderTopology	point graph	this.activeObjService.selectedJoint.connectedJoints =	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	5070	sliderTopology	point graph	this.activeObjService.selectedJoint.connectedJoints.filter(	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	5074	sliderTopology	point graph	this.activeObjService.selectedJoint.links = this.activeObjService.selectedJoint.links.filter(	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	5077	sliderTopology	point graph	const prismaticJointIndex = this.joints.findIndex((j) => j.id === prismaticJointID);	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	5078	sliderTopology	point graph	this.joints.splice(prismaticJointIndex, 1);	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	5079	sliderTopology	point graph	this.links.splice(pistonIndex, 1);	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	5086	findInputJointIndex	point graph	return this.joints.findIndex((j) => {	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	5087	findInputJointIndex	legacy record	if (!(j instanceof RealJoint)) {	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	5179	animate	point graph	const sampleCount = this.masterMechanism()?.joints.length ?? 0;	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	5222	animate	point graph	if (sampleCount === 0 || this.masterMechanism()!.joints[progress].length === 0) {	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	5339	frameIndexOf	point graph	joints: index(frames.joints[0] ?? []),	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	5340	frameIndexOf	point graph	links: index(frames.links[0] ?? []),	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	5381	applyMechanismPose	point graph	const jointFrom = frames.joints[step];	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	5382	applyMechanismPose	point graph	const jointTo = frames.joints[nextStep];	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	5384	applyMechanismPose	point graph	partition.joints.forEach((j) => {	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	5385	applyMechanismPose	point graph	const from = at(jointFrom, where.joints, j.id);	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	5386	applyMechanismPose	point graph	const to = at(jointTo, where.joints, j.id);	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	5393	applyMechanismPose	point graph	partition.links.forEach((l) => {	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	5394	applyMechanismPose	legacy record	if (!(l instanceof RealLink)) {	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	5397	applyMechanismPose	point graph	const link = at(frames.links[step], where.links, l.id);	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	5398	applyMechanismPose	legacy record	if (!(link instanceof RealLink)) {	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	5401	applyMechanismPose	point graph	if (l.subset.length > 0) {	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	5402	applyMechanismPose	point graph	l.subset.forEach((subset) => {	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	5403	applyMechanismPose	legacy record	if (!(subset instanceof RealLink)) return;	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	5404	applyMechanismPose	point graph	const simulatedSubset = link.subset.find(	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	5405	applyMechanismPose	legacy record	(candidate): candidate is RealLink =>	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	5406	applyMechanismPose	legacy record	candidate instanceof RealLink && candidate.id === subset.id	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	5444	restoreStartPose	point graph	if (this.atStartPose() || !this.masterMechanism()?.joints[0]?.length) {	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	5595	placeLinkGeometry	legacy record	private placeLinkGeometry(target: RealLink, solved: RealLink, blend: number) {	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	5596	placeLinkGeometry	point graph	if (blend > 0 && solved.joints.length >= 2 && target.joints.length >= 2) {	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	5597	placeLinkGeometry	point graph	const [sourceStart, sourceEnd] = solved.joints;	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	5598	placeLinkGeometry	point graph	const [targetStart, targetEnd] = target.joints;	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	5624	queuePlaybackFrame	legacy authority	}, MechanismService.FRAME_INTERVAL_MS);	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	5693	reverseDrive	legacy record	(joint): joint is RealJoint => joint instanceof RealJoint && joint.input	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	5808	pinDriveSpeeds	legacy record	(joint): joint is RealJoint => joint instanceof RealJoint && joint.input	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	5844	fitAskedDriveSpeeds	legacy record	(joint): joint is RealJoint => joint instanceof RealJoint && joint.input	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	5852	fitAskedDriveSpeeds	legacy authority	const wanted = niceSpeed((Math.abs(was) * period) / MechanismService.WANTED_CYCLE_SECONDS);	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	5878	askForFittedSpeed	legacy record	askForFittedSpeed(joint: RealJoint): void {	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	5906	inputAngleDegrees	legacy record	(joint): joint is RealJoint => joint instanceof RealJoint && joint.input	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	5909	inputAngleDegrees	point graph	const samples = this.mechanisms[index]?.joints.length ?? 0;	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	5929	actuatorBearings	legacy record	private actuatorBearings(driven: RealJoint): { reference: number; driven: number } | undefined {	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	5943	actuatorBearings	point graph; legacy record	const end = driven.connectedJoints.find((joint) => !(joint as RealJoint).ground);	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	5977	driveProfileOf	point graph; legacy record	const driven = mechanism.joints[0]?.find((joint) => (joint as RealJoint).input);	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	5978	driveProfileOf	point graph	const sealed = driven && this.cylinderAt(this.joints.find((j) => j.id === driven.id));	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	6328	posesAcrossReparameterization	point graph	const drawn = new Map(partition.joints.map((joint) => [joint.id, joint]));	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	6355	restoreHeldPoses	point graph	coordinatesAcross(rule, frames.joints),	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	6357	restoreHeldPoses	point graph	frames.joints	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	6388	currentRuleFor	legacy record	(joint): joint is RealJoint => joint instanceof RealJoint && joint.input	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	6399	anchorFor	legacy record	(joint): joint is RealJoint => joint instanceof RealJoint && joint.input	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	6404	anchorFor	point graph	const coordinates = coordinatesAcross(rule, frames.joints);	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	6415	anchorFor	point graph	seed: new Map(frames.joints[0].map((joint) => [joint.id, { x: joint.x, y: joint.y }])),	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	6676	settleToAnchorNow	point graph	const coordinates = coordinatesAcross(rule, frames.joints);	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	6677	settleToAnchorNow	point graph	const reach = reachAnchor(coordinates, anchor, frames.joints);	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	6698	settleToAnchorNow	point graph	seed: new Map(frames.joints[0].map((joint) => [joint.id, { x: joint.x, y: joint.y }])),	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	6746	reseedAnchor	point graph	const start = this.mechanisms[index]?.joints[0];	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	6762	seekToCoordinate	point graph	const coordinates = coordinatesAcross(rule, frames.joints);	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	6769	seekToCoordinate	point graph	const reach = reachAnchor(coordinates, { ...anchor, ...where }, frames.joints);	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	6895	buildGhosts	point graph	? reachAnchor(coordinatesAcross(this.ruleFor(anchor), frames.joints), anchor, frames.joints)	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	6918	buildGhosts	point graph	const start = blendFrame(frames.joints, reach.index, reach.blend);	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	6922	buildGhosts	point graph	partition.links.forEach((link) => {	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	6927	buildGhosts	point graph	const own = link.joints.map((joint) => at.get(joint.id)).filter((joint) => !!joint);	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	6939	buildGhosts	point graph	const bodies = partition.links.flatMap((link): GhostBody[] => {	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	6940	buildGhosts	legacy record	if (!(link instanceof RealLink) || !link.d) return [];	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	6941	buildGhosts	point graph	const [from, to] = link.joints;	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7052	frozenJoints	point graph	ids: frozenJointIds(this.joints, this.links, this.sealedStructures()),	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7067	isLinkLockedVisual	point graph	return link.joints.length > 0 && link.joints.every((joint) => frozen.has(joint.id));	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7240	isSelectedBody	legacy record	(part): part is RealLink => part instanceof RealLink	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7279	isInPartition	point graph	partition.links.some((link) => link.id === part.id)	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7314	findConnectedLinksReccusively	point graph; legacy record	(link.joints as RealJoint[]).forEach((joint) => {	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7315	findConnectedLinksReccusively	point graph	joint.links.forEach((l) => {	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7317	findConnectedLinksReccusively	legacy record	l instanceof RealLink &&	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7333	isJointOrphan	point graph	return this.links.every((l) => !l.joints.includes(joint));	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7336	weldJoint	legacy record	public weldJoint(joint: RealJoint = this.activeObjService.selectedJoint): void {	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7352	weldJoint	point graph; legacy record	if (!(joint instanceof RealJoint) || joint.links.length < 2) return;	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7385	weldWouldPinTwice	legacy record	private weldWouldPinTwice(joint: RealJoint): [string, string] | undefined {	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7386	weldWouldPinTwice	point graph	const linksAtJoint = this.links.filter(	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7387	weldWouldPinTwice	point graph; legacy record	(link): link is RealLink => link instanceof RealLink && link.joints.includes(joint)	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7394	weldWouldPinTwice	point graph	.flatMap((link) => link.joints)	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7397	weldWouldPinTwice	point graph; legacy record	const untouched = this.links.filter((link) => !linksAtJoint.includes(link as RealLink));	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7399	weldWouldPinTwice	point graph	const before = redundantlyHeldJointSets(this.links);	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7418	weldTopology	legacy record	private weldTopology(joint: RealJoint): boolean {	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7420	weldTopology	point graph	const realLinksAtJoint = this.links.filter(	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7421	weldTopology	point graph; legacy record	(link): link is RealLink => link instanceof RealLink && link.joints.includes(joint)	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7434	weldTopology	legacy record	// is not a RealLink and cannot enter a compound at all.	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7443	unweldTopology	legacy record	private unweldTopology(joint: RealJoint): boolean {	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7472	releaseFromCompounds	point graph	this.links = this.links.flatMap((link) => {	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7473	releaseFromCompounds	point graph; legacy record	if (!(link instanceof RealLink) || link.subset.length === 0) return [link];	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7474	releaseFromCompounds	point graph	if (!link.subset.some((leaf) => doomedLinkIds.has(leaf.id))) return [link];	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7475	releaseFromCompounds	point graph	link.subset = link.subset.filter((leaf) => !doomedLinkIds.has(leaf.id));	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7476	releaseFromCompounds	point graph	if (link.subset.length === 0) return [];	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7489	weldWouldSurviveMerge	legacy record	private weldWouldSurviveMerge(source: RealJoint, target: RealJoint): boolean {	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7491	weldWouldSurviveMerge	point graph	const bodies = new Set([...source.links, ...target.links].map((link) => link.id));	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7495	compoundAt	legacy record	private compoundAt(joint: RealJoint): RealLink | undefined {	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7496	compoundAt	point graph	return this.links.find(	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7497	compoundAt	legacy record	(link): link is RealLink =>	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7498	compoundAt	point graph; legacy record	link instanceof RealLink && link.subset.length > 0 && link.joints.includes(joint)	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7502	weldJointTopology	legacy record	private weldJointTopology(joint: RealJoint): boolean {	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7503	weldJointTopology	point graph	const linksAtJoint = this.links.filter(	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7504	weldJointTopology	point graph; legacy record	(link): link is RealLink => link instanceof RealLink && link.joints.includes(joint)	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7509	weldJointTopology	point graph	linksAtJoint.flatMap((link) => [link.id, ...link.subset.map((subset) => subset.id)])	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7514	weldJointTopology	point graph; legacy record	this.links = this.links.filter((link) => !linksAtJoint.includes(link as RealLink));	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7515	weldJointTopology	point graph	this.links.push(compound);	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7521	unWeldJoint	legacy record	public unWeldJoint(joint: RealJoint): void {	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7527	unweldSelectedJoint	point graph	const joint = this.joints.find(	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7530	unweldSelectedJoint	legacy record	if (joint instanceof RealJoint) this.unWeldJoint(joint);	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7548	unweldAll	point graph; legacy record	link instanceof RealLink && link.subset.length > 0	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7549	unweldAll	point graph	? this.joints.filter(	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7550	unweldAll	legacy record	(joint): joint is RealJoint =>	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7551	unweldAll	point graph; legacy record	joint instanceof RealJoint && joint.isWelded && link.joints.includes(joint)	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7553	unweldAll	point graph	: this.joints.filter(	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7554	unweldAll	legacy record	(joint): joint is RealJoint => joint instanceof RealJoint && joint.isWelded	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7564	unweldJointTopology	legacy record	private unweldJointTopology(joint: RealJoint): boolean {	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7566	unweldJointTopology	point graph	const compound = this.links.find(	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7567	unweldJointTopology	legacy record	(link): link is RealLink =>	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7568	unweldJointTopology	point graph; legacy record	link instanceof RealLink && link.subset.length > 0 && link.joints.includes(joint)	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7577	unweldJointTopology	point graph	const compoundIndex = this.links.indexOf(compound);	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7578	unweldJointTopology	point graph	this.links.splice(compoundIndex, 1, ...replacementLinks);	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7583	removeCompoundJoints	legacy record	removeCompoundJoints(compound: RealLink, ids: ReadonlySet<string>): RealLink[] {	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7584	removeCompoundJoints	point graph	compound.subset = compound.subset.filter((leaf) => {	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7585	removeCompoundJoints	point graph	if (!leaf.joints.some((joint) => ids.has(joint.id))) return leaf.joints.length >= 2;	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7586	removeCompoundJoints	point graph	leaf.joints = leaf.joints.filter((joint) => !ids.has(joint.id));	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7587	removeCompoundJoints	point graph	leaf.id = leaf.joints	pending S6/S7 semantic disposition
